input,target
CCCC[C@H]1C(=O)N(C)CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@H]2Cc3ccc(O)cc3N(CC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc3ccccc3)C(=O)N(C)[C@@H](CCC(=O)O)C(=O)N1C)C2=O,"3-[(1S,4S,7S,10S,16S,19S,22S,28R,31S,34S,37S)-28-[(2-amino-2-oxoethyl)carbamoyl]-4,22-dibenzyl-16-butyl-10-(carboxymethyl)-44-hydroxy-34-[(4-hydroxyphenyl)methyl]-37-(1H-indol-3-ylmethyl)-5,14,17,20-tetramethyl-31-(2-methylpropyl)-3,6,9,12,15,18,21,24,30,33,36,39,49-tridecaoxo-7-propan-2-yl-26-thia-2,5,8,11,14,17,20,23,29,32,35,38,41-tridecazatricyclo[39.7.1.042,47]nonatetraconta-42(47),43,45-trien-19-yl]propanoic acid"
CCCC[C@H]1C(=O)N(C)CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@H]2Cc3ccc(O)cc3N(CC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc3ccco3)C(=O)N(C)[C@@H](Cc3ccccc3)C(=O)N1C)C2=O,"2-[(1S,4S,7S,10S,16S,19S,22S,28R,31S,34S,37S)-28-[(2-amino-2-oxoethyl)carbamoyl]-4,19-dibenzyl-16-butyl-22-(furan-2-ylmethyl)-44-hydroxy-34-[(4-hydroxyphenyl)methyl]-37-(1H-indol-3-ylmethyl)-5,14,17,20-tetramethyl-31-(2-methylpropyl)-3,6,9,12,15,18,21,24,30,33,36,39,49-tridecaoxo-7-propan-2-yl-26-thia-2,5,8,11,14,17,20,23,29,32,35,38,41-tridecazatricyclo[39.7.1.042,47]nonatetraconta-42(47),43,45-trien-10-yl]acetic acid"
CCCC[C@H]1C(=O)N(C)CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@H]2Cc3ccc(O)cc3N(CC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc3cscn3)C(=O)N(C)[C@@H](Cc3ccccc3)C(=O)N1C)C2=O,"2-[(1S,4S,7S,10S,16S,19S,22S,28R,31S,34S,37S)-28-[(2-amino-2-oxoethyl)carbamoyl]-4,19-dibenzyl-16-butyl-44-hydroxy-34-[(4-hydroxyphenyl)methyl]-37-(1H-indol-3-ylmethyl)-5,14,17,20-tetramethyl-31-(2-methylpropyl)-3,6,9,12,15,18,21,24,30,33,36,39,49-tridecaoxo-7-propan-2-yl-22-(1,3-thiazol-4-ylmethyl)-26-thia-2,5,8,11,14,17,20,23,29,32,35,38,41-tridecazatricyclo[39.7.1.042,47]nonatetraconta-42(47),43,45-trien-10-yl]acetic acid"
C=C(C)[C@@H]1NC(=O)[C@H](CCC(=O)O)NC(=O)CN(C)C(=O)[C@H](CCCC)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CSC[C@@H](C(=O)NCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CN(C)C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccccc2)N(C)C1=O,"3-[(5S,8S,11S,17S,20S,23S,26S,32S,35S,38S,41R)-41-[(2-amino-2-oxoethyl)carbamoyl]-5,8,23-tribenzyl-11-butyl-26,35-bis[(4-hydroxyphenyl)methyl]-32-(1H-indol-3-ylmethyl)-7,10,13,22,28-pentamethyl-38-(2-methylpropyl)-3,6,9,12,15,18,21,24,27,30,33,36,39-tridecaoxo-20-prop-1-en-2-yl-1-thia-4,7,10,13,16,19,22,25,28,31,34,37,40-tridecazacyclodotetracont-17-yl]propanoic acid"
CCCC[C@H]1C(=O)N(C)CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)C(Cc2ccccc2)C(=O)N1C,"3-[(3R,6S,9S,12S,18S,21S,24S,27S,33S,39S)-3-[(2-amino-2-oxoethyl)carbamoyl]-21,36,39-tribenzyl-33-butyl-6-(3-carbamimidamidopropyl)-27-(carboxymethyl)-9-[(4-hydroxyphenyl)methyl]-12-(1H-indol-3-ylmethyl)-16,22,31,34,37-pentamethyl-5,8,11,14,17,20,23,26,29,32,35,38,41-tridecaoxo-24-propan-2-yl-1-thia-4,7,10,13,16,19,22,25,28,31,34,37,40-tridecazacyclodotetracont-18-yl]propanoic acid"
C=C(NC(=O)c1csc(-c2nc3c(cc2O)-c2nc(cs2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N/C(=C\\C)c2nc(cs2)C(=O)N[C@H]2C[C@H](OC(=O)N4CCN(C(O)OCc5ccc(NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@@H](NC(=O)CCCCCN6C(=O)C=CC6=O)C(C)C)cc5)CC4)C(=O)OCc4cccc5[nH]c(c(C)c45)C(=O)SC[C@H](NC(=O)c4csc2n4)c2nc-3cs2)n1)C(N)=O,"[(1S,18S,21Z,28S,30S)-8-[4-[(3-amino-3-oxoprop-1-en-2-yl)carbamoyl]-1,3-thiazol-2-yl]-21-ethylidene-9-hydroxy-18-[(1R)-1-hydroxyethyl]-40-methyl-16,19,26,31,42,46-hexaoxo-32-oxa-3,13,23,43,49-pentathia-7,17,20,27,45,51,52,53,54,55-decazanonacyclo[26.16.6.12,5.112,15.122,25.138,41.147,50.06,11.034,39]pentapentaconta-2(55),4,6,8,10,12(54),14,22(53),24,34(39),35,37,40,47,50-pentadecaen-30-yl] 4-[[4-[[(2S)-5-(carbamoylamino)-2-[[(2S)-2-[6-(2,5-dioxopyrrol-1-yl)hexanoylamino]-3-methylbutanoyl]amino]pentanoyl]amino]phenyl]methoxy-hydroxymethyl]piperazine-1-carboxylate"
C=C(NC(=O)c1csc(-c2nc3c(cc2O)-c2nc(cs2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N/C(=C\\C)c2nc(cs2)C(=O)N[C@H]2C[C@H](OC(=O)N4CCN(C(=O)OCc5ccc(NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@@H](NC(=O)CCCCCN6C(=O)C=CC6O)C(C)C)cc5)CC4)C(=O)OCc4cccc5[nH]c(c(C)c45)C(=O)SC[C@H](NC(=O)c4csc2n4)c2nc-3cs2)n1)C(N)=O,"4-O-[(1S,18S,21Z,28S,30S)-8-[4-[(3-amino-3-oxoprop-1-en-2-yl)carbamoyl]-1,3-thiazol-2-yl]-21-ethylidene-9-hydroxy-18-[(1R)-1-hydroxyethyl]-40-methyl-16,19,26,31,42,46-hexaoxo-32-oxa-3,13,23,43,49-pentathia-7,17,20,27,45,51,52,53,54,55-decazanonacyclo[26.16.6.12,5.112,15.122,25.138,41.147,50.06,11.034,39]pentapentaconta-2(55),4,6,8,10,12(54),14,22(53),24,34(39),35,37,40,47,50-pentadecaen-30-yl] 1-O-[[4-[[(2S)-5-(carbamoylamino)-2-[[(2S)-2-[6-(2-hydroxy-5-oxo-2H-pyrrol-1-yl)hexanoylamino]-3-methylbutanoyl]amino]pentanoyl]amino]phenyl]methyl] piperazine-1,4-dicarboxylate"
CC12C=CC(c3c4ccccc4nc4c3ccc3c(-c5ccc6c(C7=CC=C8C=CC9=C(c%10cc(-c%11ccccn%11)nc(-c%11ccccn%11)c%10)C=CC%10=CC=C7C8C%109)c7ccc8cccnc8c7nc6c5)ccnc34)=CC1c1ccc(-c3cc(-c4ccccn4)nc(-c4ccc(-c5ccc6c(-c7c8ccccc8nc8c7ccc7cccnc78)c7ccccc7c(-c7cc(-c8ccccn8)nc(-c8ccccn8)c7)c6c5)cn4)c3)cc1C=C2,"7-[7-[2-[5-[10-benzo[b][1,10]phenanthrolin-7-yl-9-(2,6-dipyridin-2-ylpyridin-4-yl)anthracen-2-yl]pyridin-2-yl]-6-pyridin-2-ylpyridin-4-yl]-10a-methyl-4aH-phenanthren-3-yl]-4-[7-[6-(2,6-dipyridin-2-ylpyridin-4-yl)-10b,10c-dihydropyren-1-yl]benzo[b][1,10]phenanthrolin-10-yl]benzo[b][1,10]phenanthroline"
[B]c1ccc(N(c2ccc(CCCC)cc2)c2ccc(N(c3ccc(N(c4ccc([B])cc4)c4ccc(CCCC)cc4)cc3)c3ccc(N(c4ccc(C)cc4)c4ccc(N(c5ccc(N(c6ccc(C)cc6)c6ccc(N(c7ccc(CCCC)cc7)c7ccc(CCCC)cc7)cc6)cc5)c5ccc(N(c6ccc(N(c7ccc(CCCC)cc7)c7ccc(CCCC)cc7)cc6)c6ccc(N(c7ccc(CCCC)cc7)c7ccc(CCCC)cc7)cc6)cc5)cc4)cc3)cc2)cc1,[4-(4-butyl-N-[4-[N-[4-(N-[4-[N-[4-[4-(4-butyl-N-(4-butylphenyl)anilino)-N-[4-(4-butyl-N-(4-butylphenyl)anilino)phenyl]anilino]phenyl]-4-(N-[4-(4-butyl-N-(4-butylphenyl)anilino)phenyl]-4-methylanilino)anilino]phenyl]-4-methylanilino)phenyl]-4-(N-(4-butylphenyl)-4-λ1-boranylanilino)anilino]phenyl]anilino)phenyl]boron
CNCCOc1ccc(C(=O)NC(=O)C[C@@H]2NC(=O)[C@H](NC(=O)[C@@H](CC(C)C)NC)[C@H](O)c3ccc(c(C)c3)Oc3cc4cc(c3O[C@@H]3O[C@@H]5CNC(=O)O[C@H]5[C@H](O)[C@H]3O)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC2=O)c2ccc4c(c2)-c2c(cc(O)cc2C4(O)O)[C@@H](C(=O)NC2C4CC5CC(C4)CC2C5)NC3=O)cc1OCCNC,"(1S,2R,18R,19R,22S,25R,28R,40S)-49-[[(4aR,6S,7R,8R,8aS)-7,8-dihydroxy-2-oxo-4,4a,6,7,8,8a-hexahydro-3H-pyrano[2,3-e][1,3]oxazin-6-yl]oxy]-N-(2-adamantyl)-22-[2-[[3,4-bis[2-(methylamino)ethoxy]benzoyl]amino]-2-oxoethyl]-5-chloro-2,18,37,45,45-pentahydroxy-15-methyl-19-[[(2R)-4-methyl-2-(methylamino)pentanoyl]amino]-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentazanonacyclo[26.14.2.23,6.214,17.18,12.129,33.132,35.010,25.034,39]henpentaconta-3,5,8,10,12(49),14,16,29(46),30,32,34(39),35,37,47,50-pentadecaene-40-carboxamide"
CCNCCOc1ccc(C(=O)NC(=O)C[C@@H]2NC(=O)[C@H](NC(=O)[C@@H](CC(C)C)NC)[C@H](O)c3ccc4c(c3)C(O)[C@H]3O[C@@H](Oc5c6cc(cc5O4)[C@@H](NC2=O)C(=O)N[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)NC4C5CC7CC(C5)CC4C7)c4cc(O)cc5c4-c4cc2ccc4C5(O)O)[C@H](O)c2ccc(c(Cl)c2)O6)[C@H](O)[C@@H](O)[C@@H]3O)cc1OCCNCC,"(1S,2R,15S,16R,17S,18S,19R,26R,27R,30S,33R,36R,48S)-N-(2-adamantyl)-30-[2-[[3,4-bis[2-(ethylamino)ethoxy]benzoyl]amino]-2-oxoethyl]-5-chloro-2,16,17,18,20,26,45,53,53-nonahydroxy-27-[[(2R)-4-methyl-2-(methylamino)pentanoyl]amino]-28,31,34,50,52-pentaoxo-7,14,56,57-tetraoxa-29,32,35,49,51-pentazaundecacyclo[34.14.2.23,6.112,22.115,19.121,25.137,41.140,43.08,13.010,33.042,47]nonapentaconta-3,5,8,10,12,21,23,25(55),37(54),38,40,42(47),43,45,58-pentadecaene-48-carboxamide"
CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)C(C)(O)C[C@@H](C)C(=NOC/C=C/CN(C)C2CC(C)OC(O[C@@H]3[C@@H](C)[C@H](OC4CC(C)(OC)C(O)C(C)O4)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)CC3(C)O)C2O)[C@H](C)[C@@H](O)[C@]1(C)O,"(3R,4S,5S,6R,9R,11R,12R,13S,14R)-6-[4-[[(E)-4-[[(2R,3S,4R,5S,7R,10R,11S,12S,13R)-10-[4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-2-ethyl-3,4,9-trihydroxy-12-(5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl)oxy-3,5,7,9,11,13-hexamethyl-14-oxo-oxacyclotetradec-6-ylidene]amino]oxybut-2-enyl]-methylamino]-3-hydroxy-6-methyloxan-2-yl]oxy-14-ethyl-7,12,13-trihydroxy-4-(5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl)oxy-3,5,7,9,11,13-hexamethyl-oxacyclotetradecane-2,10-dione"
CO[C@H]1OC(COC(=O)c2ccccc2)[C@H](OC2OC(COC(=O)c3ccccc3)C(O[C@H]3OC(COC(=O)c4ccccc4)[C@H](OC4OC(COC(=O)c5ccccc5)C(O)[C@H](OC(=O)c5ccccc5)[C@@H]4N4C(=O)c5ccccc5C4=O)C[C@H]3N3C(=O)c4ccccc4C3=O)[C@H](OC(=O)c3ccccc3)[C@@H]2N2C(=O)c3ccccc3C2=O)C(OC(=O)c2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O,"[(3R,5R,6R)-6-[(4R,5S)-4-benzoyloxy-6-[(3R,5R,6S)-4-benzoyloxy-2-(benzoyloxymethyl)-5-(1,3-dioxoisoindol-2-yl)-6-methoxyoxan-3-yl]oxy-2-(benzoyloxymethyl)-5-(1,3-dioxoisoindol-2-yl)oxan-3-yl]oxy-3-[(3S,4R)-4-benzoyloxy-6-(benzoyloxymethyl)-3-(1,3-dioxoisoindol-2-yl)-5-hydroxyoxan-2-yl]oxy-5-(1,3-dioxoisoindol-2-yl)oxan-2-yl]methyl benzoate"
C=C1NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CSSC[C@H](NC(=O)CCC(O)O)C(=O)N[C@H](Cc3ccccc3)C(=O)N[C@H](C)C(=O)NC(C[C@@H](C)CC)C(=O)N[C@@H](C(=O)N[C@H](Cc3ccccc3)C(=O)N3CCC[C@H]3C(=O)N2)[C@@H](C)OC(=O)[C@H](CC)NC(=O)[C@H]([C@@H](C)OC)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@H](C[C@H](C)CC)NC1=O,"N-[(1R,4S,10S,13R,16S,19S,22R,23R,29R,32R,35R,42S,48R)-32,48-dibenzyl-4-[(2S)-butan-2-yl]-19-ethyl-16-[(1R)-1-methoxyethyl]-15,22,29-trimethyl-26-[(2S)-2-methylbutyl]-10-[(2R)-2-methylbutyl]-7-methylidene-2,5,8,11,14,17,20,25,28,31,34,41,47,50-tetradecaoxo-13-propan-2-yl-21-oxa-37,38-dithia-3,6,9,12,15,18,24,27,30,33,40,46,49-tridecazatricyclo[21.16.11.042,46]pentacontan-35-yl]-4,4-dihydroxybutanamide"
C=c1/c(=C\\C=C2/CCCC(/C=C/C3=[N+](CCCCCC(=O)NCCCCCCNC(=O)CCCCC[N+]4=C(/C=C/C5=C(Oc6ccc(S(=O)(=O)O)cc6)/C(=C/C=C6/N(CCCCS(=O)(=O)O)c7ccc(S(=O)(=O)O)cc7C6(C)C)CCC5)C(C)(C)c5ccccc54)c4ccc5cc(S(=O)(=O)O)ccc5c4C3(C)C)=C2c2ccccc2F)n(CCCS(=O)(=O)O)c2ccc(N(CCCS(=O)(=O)O)CCCS(=O)(=O)O)cc12,"2-[(E)-2-[(3E)-3-[(2E)-2-[5-[bis(3-sulfopropyl)amino]-3-methylidene-1-(3-sulfopropyl)indol-2-ylidene]ethylidene]-2-(2-fluorophenyl)cyclohexen-1-yl]ethenyl]-3-[6-[6-[6-[2-[(E)-2-[(3E)-3-[(2E)-2-[3,3-dimethyl-5-sulfo-1-(4-sulfobutyl)indol-2-ylidene]ethylidene]-2-(4-sulfophenoxy)cyclohexen-1-yl]ethenyl]-3,3-dimethylindol-1-ium-1-yl]hexanoylamino]hexylamino]-6-oxohexyl]-1,1-dimethylbenzo[e]indol-3-ium-7-sulfonic acid"
CN(C(=O)CCCCc1cccc(C(=C\\C=C2\\N(CCCS(=O)(=O)O)c3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)cc4c3C2(C)C)/C=C/C2=[N+](CCCS(=O)(=O)O)c3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)cc4c3C2(C)C)c1)c1cn(CCOCCOCCOCCNC(=O)OCCCCCCN2/C(=C/C=C/C=C/C3=[N+](CCCCS(=O)(=O)O)c4ccc5ccccc5c4C3(C)C)C(C)(C)c3c2ccc2ccccc32)nn1,"(2E)-2-[(2Z,4E)-5-[1,1-dimethyl-6,8-disulfo-3-(3-sulfopropyl)benzo[e]indol-3-ium-2-yl]-3-[3-[5-[[1-[2-[2-[2-[2-[6-[(2E)-2-[(2E,4E)-5-[1,1-dimethyl-3-(4-sulfobutyl)benzo[e]indol-3-ium-2-yl]penta-2,4-dienylidene]-1,1-dimethylbenzo[e]indol-3-yl]hexoxycarbonylamino]ethoxy]ethoxy]ethoxy]ethyl]triazol-4-yl]-methylamino]-5-oxopentyl]phenyl]penta-2,4-dienylidene]-1,1-dimethyl-3-(3-sulfopropyl)benzo[e]indole-6,8-disulfonic acid"
CCCCOC1[C@H](O[C@H]2OC(COC(=O)c3ccccc3)[C@@H](OCCCC)[C@H](OCCCC)C2N=[N+]=[N-])C(C(=O)OC)O[C@@H](O[C@@H]2C(CO)O[C@@H](O[C@H]3C(C(=O)OC)O[C@@H](O[C@@H]4C(COC(=O)c5ccccc5)O[C@H](OC)C(N=[N+]=[N-])[C@H]4OCCCC)[C@@H](OC(=O)c4ccccc4)C3OCCCC)C(N=[N+]=[N-])[C@H]2OC(=O)c2ccccc2)[C@H]1OCCCC,"methyl (3S,5S,6R)-6-[(3S,4R,6S)-5-azido-6-[(3R,5S,6R)-6-[(3S,4R,6S)-5-azido-2-(benzoyloxymethyl)-4-butoxy-6-methoxyoxan-3-yl]oxy-5-benzoyloxy-4-butoxy-2-methoxycarbonyloxan-3-yl]oxy-4-benzoyloxy-2-(hydroxymethyl)oxan-3-yl]oxy-3-[(2R,4R,5S)-3-azido-6-(benzoyloxymethyl)-4,5-dibutoxyoxan-2-yl]oxy-4,5-dibutoxyoxane-2-carboxylate"
CCCCO[C@@H]1OC(COC(=O)c2ccccc2)[C@@H](O[C@H](OC(COC(=O)c2ccccc2)[C@@H](CO[C@@H]2OC(COC(=O)c3ccccc3)[C@@H](O[C@@H]3OC(COC(=O)c4ccccc4)[C@@H]4OC(C)(C)OC4[C@@H]3OC(=O)c3ccccc3)C(OC(=O)c3ccccc3)[C@@H]2NC(C)=O)OC(=O)c2ccccc2)[C@H](C)OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)C1OC(=O)c1ccccc1,"[(3aS,6S,7S)-6-[(3S,5S,6R)-5-acetamido-4-benzoyloxy-2-(benzoyloxymethyl)-6-[(2R)-2,4-dibenzoyloxy-3-[(1S,2S)-2-benzoyloxy-1-[(3R,4S,6R)-4,5-dibenzoyloxy-2-(benzoyloxymethyl)-6-butoxyoxan-3-yl]oxypropoxy]butoxy]oxan-3-yl]oxy-7-benzoyloxy-2,2-dimethyl-4,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-c]pyran-4-yl]methyl benzoate"
Cc1cc(Nc2nc(NCCNc3nc(Nc4ccc(N=Nc5ccc(N=Nc6ccc(S(=O)(=O)O)cc6)cc5S(=O)(=O)O)c(C)c4)nc(Nc4cc(C)c(N=Nc5ccc(N=Nc6ccc(S(=O)(=O)O)cc6)cc5S(=O)(=O)O)cc4OCCCS(=O)(=O)O)n3)nc(Nc3ccc(N=Nc4ccc(N=Nc5ccc(S(=O)(=O)O)cc5)cc4S(=O)(=O)O)c(C)c3)n2)ccc1N=Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1S(=O)(=O)O,"2-[[2-methyl-4-[[4-[2-[[4-[5-methyl-2-(3-sulfopropoxy)-4-[[2-sulfo-4-[(4-sulfophenyl)diazenyl]phenyl]diazenyl]anilino]-6-[3-methyl-4-[[2-sulfo-4-[(4-sulfophenyl)diazenyl]phenyl]diazenyl]anilino]-1,3,5-triazin-2-yl]amino]ethylamino]-6-[3-methyl-4-[[2-sulfo-4-[(4-sulfophenyl)diazenyl]phenyl]diazenyl]anilino]-1,3,5-triazin-2-yl]amino]phenyl]diazenyl]-5-[(4-sulfophenyl)diazenyl]benzenesulfonic acid"
CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@@H]2C[C@H]1C(=O)N[C@@H](Cc1ccc3ccccc3c1)C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)OCc1cn(nn1)[C@H]1C[C@@H](C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)N[C@H](C(=O)O)Cc3ccc(cc3)OCc3cn2nn3)N(C(=O)[C@@H](NC(=O)[C@H](C)NC)C23CC4CC(CC(O)(C4)C2)C3)C1)C12CC3CC(CC(O)(C3)C1)C2,"(8S,11S,14S,17S,29S,32S,35S,38S)-10,31-bis[(2S)-2-(3-hydroxy-1-adamantyl)-2-[[(2S)-2-(methylamino)propanoyl]amino]acetyl]-14,35-bis(naphthalen-2-ylmethyl)-12,15,33,36-tetraoxo-2,23-dioxa-5,6,7,10,13,16,26,27,28,31,34,37-dodecazaheptacyclo[38.2.2.219,22.14,7.18,11.125,28.129,32]pentaconta-1(43),4(50),5,19,21,25(46),26,40(44),41,47-decaene-17,38-dicarboxylic acid"
CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)CC[C@@H](C)[C@H]1CCC2C3C(O)CC4C[C@@H](NC(=O)CNC(=O)CN5CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC5)CC[C@]4(C)C3C[C@H](O)[C@@]21C)C(C)C)C(N)=O,"2-[4-[2-[[2-[[(3S,10S,12S,13R,17R)-17-[(2R)-5-[[(2S)-5-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[2-[[(2S)-1-[[(2S)-1-[[(2S)-1-amino-4-methylsulfanyl-1-oxobutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]amino]-2-oxoethyl]amino]-3-methyl-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-5-oxopentan-2-yl]-7,12-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl]amino]-2-oxoethyl]amino]-2-oxoethyl]-7,10-bis(carboxymethyl)-1,4,7,10-tetrazacyclododec-1-yl]acetic acid"
CN[C@H](CC(C)C)C(=O)NC1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CNCc4csc(-c5ccc(Cl)cc5)c4)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)Oc2ccc(cc2Cl)[C@H]1O,"(1S,2R,18R,22S,25R,28R)-22-(2-amino-2-oxoethyl)-5,15-dichloro-48-[(2S,3R,4R,5S,6R)-5-[(2S,3R,4S,5R,6R)-6-[[[5-(4-chlorophenyl)thiophen-3-yl]methylamino]methyl]-3,4,5-trihydroxyoxan-2-yl]oxy-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,18,32,35,37-pentahydroxy-19-[[(2R)-4-methyl-2-(methylamino)pentanoyl]amino]-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentazaoctacyclo[26.14.2.23,6.214,17.18,12.129,33.010,25.034,39]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34(39),35,37,46,49-pentadecaene-40-carboxylic acid"
CCCCOC1[C@H](O[C@H]2OC(COS(=O)(=O)O)[C@@H](OCCCC)[C@H](OCCCC)C2N=[N+]=[N-])C(C(=O)C(=O)O)O[C@@H](O[C@@H]2C(COS(=O)(=O)O)O[C@H](O[C@@H]3C(C(=O)O)O[C@@H](O[C@@H]4C(COS(=O)(=O)O)O[C@H](OC)C(N=[N+]=[N-])[C@H]4OCCCC)C(OS(=O)(=O)O)[C@H]3OCCCC)C(N=[N+]=[N-])[C@H]2OS(=O)(=O)O)[C@H]1OCCCC,"(3S,4S,6R)-3-[(2R,4R,5R)-3-azido-5-[(2R,3S,5S)-5-[(2R,4R,5S)-3-azido-4,5-dibutoxy-6-(sulfooxymethyl)oxan-2-yl]oxy-3,4-dibutoxy-6-oxalooxan-2-yl]oxy-4-sulfooxy-6-(sulfooxymethyl)oxan-2-yl]oxy-6-[(3S,4R,6S)-5-azido-4-butoxy-6-methoxy-2-(sulfooxymethyl)oxan-3-yl]oxy-4-butoxy-5-sulfooxyoxane-2-carboxylic acid"
CCCCCCCCCCCC(C)([C@@H](C)CCC)C1(CCCCCCCCCCC2CC23CC32CC23CC32CC23CC32CC23CC32CC23CC3(CC)CCCCCCCCCCCCCCCCCCCCCCCCCCC[C@@]2(C)CC23CC32CC23CC32CC23CC32CC23CC32CC23CC3CCCCCCCCCCCCCI)CC(C)(CC)CCC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCI,"2-[10-[1-[(4S)-4,5-dimethylhexadecan-5-yl]-5-ethyl-2-(89-iodononaoctacontyl)-5-methylcyclohexyl]decyl]-12-ethyl-12-[27-[(12S)-2-(13-iodotridecyl)-12-methylnonaspiro[2.0.0.0.0.0.0.0.0.211.110.19.18.17.16.15.14.13]henicosan-12-yl]heptacosyl]nonaspiro[2.0.0.0.0.0.0.0.0.211.110.19.18.17.16.15.14.13]henicosane"
