input,target
CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CN1CCN(CCNC(=O)CNC(=O)[C@H](CSCNC(C)=O)NC(=O)[C@H](CO)NC(=O)CN(C)C)CC1)C(C)C)C(N)=O,(2S)-2-[[(2S)-2-[[2-[4-[2-[[2-[[(2R)-3-(acetamidomethylsulfanyl)-2-[[(2S)-2-[[2-(dimethylamino)acetyl]amino]-3-hydroxypropanoyl]amino]propanoyl]amino]acetyl]amino]ethyl]piperazin-1-yl]acetyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-N-[(2S)-1-[[(2S)-1-[[(2S)-1-[[2-[[(2S)-1-[[(2S)-1-[[(2S)-1-amino-4-methylsulfanyl-1-oxobutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]amino]-2-oxoethyl]amino]-3-methyl-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]pentanediamide
CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCC(CCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)(CCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)NC(=O)NC[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO)c2)C1,"1-[1,7-bis[2-[2-[2-[[3-[(4S)-6,8-dichloro-2-methyl-3,4-dihydro-1H-isoquinolin-4-yl]phenyl]sulfonylamino]ethoxy]ethoxy]ethylcarbamoylamino]-4-[3-[2-[2-[2-[[3-[(4S)-6,8-dichloro-2-methyl-3,4-dihydro-1H-isoquinolin-4-yl]phenyl]sulfonylamino]ethoxy]ethoxy]ethylcarbamoylamino]propyl]heptan-4-yl]-3-[(2S,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexyl]urea"
CSCC[C@@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1cnc[nH]1)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](Cc1ccccc1)NC(=O)c1ccc(NC(=O)CNC(=O)CN2CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC2)cc1)C(C)C)C(N)=O,"2-[4-[2-[[2-[4-[[(2R)-1-[[(2R)-5-amino-1-[[(2R)-1-[[(2R)-1-[[(2R)-1-[[2-[[(2R)-1-[[(2R)-1-[[(2R)-1-amino-4-methylsulfanyl-1-oxobutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]amino]-2-oxoethyl]amino]-3-methyl-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]carbamoyl]anilino]-2-oxoethyl]amino]-2-oxoethyl]-7,10-bis(carboxymethyl)-1,4,7,10-tetrazacyclododec-1-yl]acetic acid"
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](O[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@H]1O[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O)C3,"(1R,4S,5R,9S,10R,13S)-13-[(2S,3R,4S,5R,6R)-5-acetyloxy-6-(acetyloxymethyl)-3,4-bis[[(2S,3R,4S,5R,6R)-3,4,5-triacetyloxy-6-(acetyloxymethyl)oxan-2-yl]oxy]oxan-2-yl]oxy-5,9-dimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane-5-carboxylic acid"
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cc(N7CCC(C(=N)/C=C\\NC(=O)OCc8ccc(NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@@H](NC(=O)CCCCCN9C(=O)C=CC9=O)C(C)C)cc8)CC7)cc(O)c6nc-5c4c3C2=O)NC(=O)/C(C)=C\\C=C\\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)C(C)[C@H](OC(C)=O)C1C,"[(7S,9E,11S,13S,15R,16R,17S,18S,19E,21Z)-30-[4-[(Z)-3-[[4-[[(2S)-5-(carbamoylamino)-2-[[(2S)-2-[6-(2,5-dioxopyrrol-1-yl)hexanoylamino]-3-methylbutanoyl]amino]pentanoyl]amino]phenyl]methoxycarbonylamino]prop-2-enimidoyl]piperidin-1-yl]-2,15,17,32-tetrahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23,37-trioxo-8,27,38-trioxa-24,34-diazahexacyclo[23.11.1.14,7.05,36.026,35.028,33]octatriaconta-1(36),2,4,9,19,21,25,28,30,32,34-undecaen-13-yl] acetate"
c1ccc(-c2cc(-c3ccccc3-c3ccc(-c4ccc(-c5nc(-c6ccc7c(c6)CCCC7)nc(-c6ccc7c(c6)CCCC7)n5)cn4)cc3)cc(-c3ccccc3-c3ccc(-c4ccc(-c5nc(-c6ccc7c(c6)CCCC7)nc(-c6ccc7c(c6)CCCC7)n5)cn4)cc3)c2)c(-c2ccc(-c3ccc(-c4nc(-c5ccc6c(c5)CCCC6)nc(-c5ccc6c(c5)CCCC6)n4)cn3)cc2)c1,"2-[6-[4-[2-[3,5-bis[2-[4-[5-[4,6-bis(5,6,7,8-tetrahydronaphthalen-2-yl)-1,3,5-triazin-2-yl]pyridin-2-yl]phenyl]phenyl]phenyl]phenyl]phenyl]pyridin-3-yl]-4,6-bis(5,6,7,8-tetrahydronaphthalen-2-yl)-1,3,5-triazine"
c1ccc(-c2cc(-c3ccccc3)cc(-c3cccc(-c4nc(-c5cccc(-n6c7ccc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)cc7c7cc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)ccc76)c5)nc(-c5cccc(-n6c7ccc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)cc7c7cc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)ccc76)c5)n4)c3)c2)cc1,"9-[3-[4-[3-[3,6-bis(9-phenylcarbazol-3-yl)carbazol-9-yl]phenyl]-6-[3-(3,5-diphenylphenyl)phenyl]-1,3,5-triazin-2-yl]phenyl]-3,6-bis(9-phenylcarbazol-3-yl)carbazole"
c1ccc(-c2cc(-c3ccccc3)cc(-c3cccc(-c4nc(-c5ccc(-n6c7ccc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)cc7c7cc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)ccc76)cc5)nc(-c5ccc(-n6c7ccc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)cc7c7cc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)ccc76)cc5)n4)c3)c2)cc1,"9-[4-[4-[4-[3,6-bis(9-phenylcarbazol-3-yl)carbazol-9-yl]phenyl]-6-[3-(3,5-diphenylphenyl)phenyl]-1,3,5-triazin-2-yl]phenyl]-3,6-bis(9-phenylcarbazol-3-yl)carbazole"
c1ccc(-c2cc(-c3ccccc3)cc(-c3cccc(-c4cc(-c5cccc(-n6c7ccc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)cc7c7cc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)ccc76)c5)nc(-c5cccc(-n6c7ccc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)cc7c7cc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)ccc76)c5)n4)c3)c2)cc1,"9-[3-[2-[3-[3,6-bis(9-phenylcarbazol-3-yl)carbazol-9-yl]phenyl]-6-[3-(3,5-diphenylphenyl)phenyl]pyrimidin-4-yl]phenyl]-3,6-bis(9-phenylcarbazol-3-yl)carbazole"
c1ccc(-c2cc(-c3ccccc3)cc(-c3cccc(-c4nc(-c5ccc(-n6c7ccc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)cc7c7cc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)ccc76)cc5)cc(-c5ccc(-n6c7ccc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)cc7c7cc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)ccc76)cc5)n4)c3)c2)cc1,"9-[4-[6-[4-[3,6-bis(9-phenylcarbazol-3-yl)carbazol-9-yl]phenyl]-2-[3-(3,5-diphenylphenyl)phenyl]pyrimidin-4-yl]phenyl]-3,6-bis(9-phenylcarbazol-3-yl)carbazole"
CCCCC1(CCCC)c2ccccc2-c2ccc(-n3c4ccccc4c4cc(-c5ccc6c(c5)c5cc(-c7ccc8c(c7)c7ccccc7n8-c7ccc8c(c7)C(CCCC)(CCCC)c7ccccc7-8)ccc5n6-c5nc(-c6cccc(-n7c8ccccc8c8cc(-c9ccc%10c(c9)c9ccccc9n%10-c9ccc(C#N)cc9)ccc87)c6)cc(-c6cc(-c7ccccc7)ccc6-c6ccccc6)n5)ccc43)cc21,"4-[3-[9-[3-[2-[3,6-bis[9-(9,9-dibutylfluoren-2-yl)carbazol-3-yl]carbazol-9-yl]-6-(2,5-diphenylphenyl)pyrimidin-4-yl]phenyl]carbazol-3-yl]carbazol-9-yl]benzonitrile"
C/C=C/C[C@@H](C)C[C@@H]1C(=O)N[C@H](CC)C(=O)N(C)[C@H](CSCCCCN(CC(C)(C)C)CC(C)(C)C)C(=O)N(C)[C@@H](CC(C)(C)O)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N1C,"(3R,6R,9R,12S,15R,18R,21R,24S,27S,30R,33R)-27-[4-[bis(2,2-dimethylpropyl)amino]butylsulfanylmethyl]-30-ethyl-24-(2-hydroxy-2-methylpropyl)-1,4,7,10,12,15,19,25,28-nonamethyl-33-[(E,2R)-2-methylhex-4-enyl]-6,9,18-tris(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](CSCCN(CC)CC(C)(C)C)C(=O)N(C)[C@@H](CC(C)(C)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)C(CC(C)C)C(=O)N(C)[C@@H](CCC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"(3S,6S,12R,15S,18S,21S,24S,27S,30S,33S)-27-[2-[2,2-dimethylpropyl(ethyl)amino]ethylsulfanylmethyl]-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-24-(2-hydroxy-2-methylpropyl)-1,4,7,10,12,15,19,25,28-nonamethyl-6-(3-methylbutyl)-9,18-bis(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
Cc1cc(C)cc(-c2ccc3c(c2)c2ccccc2n3-c2cc(C#N)cc(-n3c4ccc(Cc5cc(C)cc(-c6ccc7c8ccccc8n(-c8cc(C#N)cc(-n9c%10ccccc%10c%10ccc(-c%11cc(C)cc(C)c%11)cc%109)c8-c8cc(C(F)(F)F)cc(C(F)(F)F)c8)c7c6)c5)cc4c4cc(-c5cc(C)cc(C)c5)ccc43)c2-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,"4-[3,5-bis(trifluoromethyl)phenyl]-3-[3-[[3-[9-[2-[3,5-bis(trifluoromethyl)phenyl]-5-cyano-3-[2-(3,5-dimethylphenyl)carbazol-9-yl]phenyl]carbazol-2-yl]-5-methylphenyl]methyl]-6-(3,5-dimethylphenyl)carbazol-9-yl]-5-[3-(3,5-dimethylphenyl)carbazol-9-yl]benzonitrile"
C[C@@H]1O[C@H](OCCOCCNC(=O)CC(NC(=O)CCCOC(=O)[C@H](N)Cc2ccc(N(CCCl)CCCl)cc2)C(=O)NCCOCCO[C@H]2O[C@@H](C)[C@@H](O)[C@H](O)[C@@H]2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]2O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]2O)[C@@H](O)[C@@H]1O,"[4-[[1,4-bis[2-[2-[(2S,3S,4S,5S,6S)-3-[(2R,3S,4S,5R,6R)-4-carbamoyloxy-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4,5-dihydroxy-6-methyloxan-2-yl]oxyethoxy]ethylamino]-1,4-dioxobutan-2-yl]amino]-4-oxobutyl] (2R)-2-amino-3-[4-[bis(2-chloroethyl)amino]phenyl]propanoate"
CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@H](C)NC(=O)[C@H](C(C)C)N(C)C(=O)OC(C(=O)N1CCN(C)CC1)c1ccc(NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@@H](NC(=O)CCOCCOCCOCCOCCNC(=O)CCN2C(=O)CCC2=O)C(C)C)cc1,"[1-[4-[[(2S)-5-(carbamoylamino)-2-[[(2S)-2-[3-[2-[2-[2-[2-[3-(2,5-dioxopyrrolidin-1-yl)propanoylamino]ethoxy]ethoxy]ethoxy]ethoxy]propanoylamino]-3-methylbutanoyl]amino]pentanoyl]amino]phenyl]-2-(4-methylpiperazin-1-yl)-2-oxoethyl] N-[(2S)-1-[[(2S)-1-[[(3R,4S,5S)-3-methoxy-1-[(2S)-2-[(1R,2R)-1-methoxy-2-methyl-3-oxo-3-[[(1S)-2-phenyl-1-(1,3-thiazol-2-yl)ethyl]amino]propyl]pyrrolidin-1-yl]-5-methyl-1-oxoheptan-4-yl]-methylamino]-1-oxopropan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]-N-methylcarbamate"
CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2cc3c(c4ccccc24)-c2c(cc(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)c4ccccc24)C3(C(C)(C)C)C2(C(C)(C)C)c3cc(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)c4ccccc4c3-c3c2cc(N(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)c2ccccc32)cc1,"12-tert-butyl-12-[12-tert-butyl-9,15-bis(4-tert-butyl-N-(4-tert-butylphenyl)anilino)-12-pentacyclo[11.8.0.02,11.03,8.016,21]henicosa-1(13),2(11),3,5,7,9,14,16,18,20-decaenyl]-9-N,9-N,15-N,15-N-tetrakis(4-tert-butylphenyl)pentacyclo[11.8.0.02,11.03,8.016,21]henicosa-1(13),2(11),3,5,7,9,14,16,18,20-decaene-9,15-diamine"
CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2cc3c(c4ccccc24)-c2c(cc(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)c4ccccc24)C3(c2ccccc2)C2(c3ccccc3)c3cc(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)c4ccccc4c3-c3c2cc(N(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)c2ccccc32)cc1,"12-[9,15-bis(4-tert-butyl-N-(4-tert-butylphenyl)anilino)-12-phenyl-12-pentacyclo[11.8.0.02,11.03,8.016,21]henicosa-1(13),2(11),3,5,7,9,14,16,18,20-decaenyl]-9-N,9-N,15-N,15-N-tetrakis(4-tert-butylphenyl)-12-phenylpentacyclo[11.8.0.02,11.03,8.016,21]henicosa-1(13),2(11),3,5,7,9,14,16,18,20-decaene-9,15-diamine"
c1ccc(-n2c3ccccc3c3cc(-c4ccc5c(c4)c4ccccc4n5-c4ccc(-c5cccc6c5oc5cccc(-c7ccc(-n8c9ccccc9c9cc(-c%10ccc%11c(c%10)c%10cc(-c%12ccc%13c(c%12)c%12ccccc%12n%13-c%12ccccc%12)ccc%10n%11-c%10ccc(-c%11cccc%12c%11oc%11ccccc%11%12)cc%10)ccc98)cc7)c56)cc4)ccc32)cc1,9-(4-dibenzofuran-4-ylphenyl)-3-(9-phenylcarbazol-3-yl)-6-[9-[4-[6-[4-[3-(9-phenylcarbazol-3-yl)carbazol-9-yl]phenyl]dibenzofuran-1-yl]phenyl]carbazol-3-yl]carbazole
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](CSCCN(CC(C)C)C(C)C)C(=O)N(C)[C@@H](CC(C)(C)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)C(CCC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"(3S,6S,12R,15S,18S,21S,24S,27S,30S,33S)-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-24-(2-hydroxy-2-methylpropyl)-1,4,7,10,12,15,19,25,28-nonamethyl-9-(3-methylbutyl)-6,18-bis(2-methylpropyl)-27-[2-[2-methylpropyl(propan-2-yl)amino]ethylsulfanylmethyl]-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](CSCCN(CC)CC(C)(C)C)C(=O)N(C)[C@@H](CC(C)(C)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CCC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)C(CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,"(3S,6S,12R,15S,18S,21S,24S,27S,30S,33S)-27-[2-[2,2-dimethylpropyl(ethyl)amino]ethylsulfanylmethyl]-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-24-(2-hydroxy-2-methylpropyl)-1,4,7,10,12,15,19,25,28-nonamethyl-18-(3-methylbutyl)-6,9-bis(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
CCCCC/C=C\\C/C=C\\CCCCCCCCC1(CCCCCCCCCCCCCCCCCC)O[C@H]2C[C@H](N(C)C)C(O[C@H]3CN(C)C[C@@H](OC4[C@@H](N(C)C)C[C@H]5OC(CCCCCCCC/C=C\\C/C=C\\CCCCC)(CCCCCCCC/C=C\\CCCCCCCC)O[C@@H]45)[C@@H]4OC(CCCCCCCC/C=C\\C/C=C\\CCCCC)(CCCCCCCC/C=C\\C/C=C\\CCCCC)O[C@H]34)[C@H]2O1,"(3aS,5S,6aS)-4-[[(3aS,4R,8S,8aR)-4-[[(3aR,5S,6aR)-5-(dimethylamino)-2-[(9Z,12Z)-octadeca-9,12-dienyl]-2-[(Z)-octadec-9-enyl]-4,5,6,6a-tetrahydro-3aH-cyclopenta[d][1,3]dioxol-4-yl]oxy]-6-methyl-2,2-bis[(9Z,12Z)-octadeca-9,12-dienyl]-3a,4,5,7,8,8a-hexahydro-[1,3]dioxolo[4,5-d]azepin-8-yl]oxy]-N,N-dimethyl-2-[(9Z,12Z)-octadeca-9,12-dienyl]-2-octadecyl-4,5,6,6a-tetrahydro-3aH-cyclopenta[d][1,3]dioxol-5-amine"
CC(=O)NCCCCC(NC(=O)C1(NC(=O)C(Cc2ccc3ccccc3c2)NC(=O)C(Cc2ccc(OCCNC3CCCC(C4CCC(O)CC4)CC3)cc2)NC(=O)C2NC(=O)C(CCC(N)=O)NC(=O)C(Cc3c[nH]c4ccccc34)NC(=O)C(C(C)O)NC(=O)C(CC(N)=O)NC(=O)C(NC(C)=O)C(C)(C)SSC2(C)C)CCOCC1)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(N)=O,"2-[[2-[[6-acetamido-2-[[4-[[2-[[2-[[19-acetamido-16-(2-amino-2-oxoethyl)-7-(3-amino-3-oxopropyl)-13-(1-hydroxyethyl)-10-(1H-indol-3-ylmethyl)-3,3,20,20-tetramethyl-6,9,12,15,18-pentaoxo-1,2-dithia-5,8,11,14,17-pentazacycloicosane-4-carbonyl]amino]-3-[4-[2-[[4-(4-hydroxycyclohexyl)cycloheptyl]amino]ethoxy]phenyl]propanoyl]amino]-3-naphthalen-2-ylpropanoyl]amino]oxane-4-carbonyl]amino]hexanoyl]amino]-4-amino-4-oxobutanoyl]amino]butanediamide"
c1ccc(-c2ccc(-c3nc(-c4ccccc4)nc(-c4c5ccccc5cc5c6ccccc6n(-c6ccc7c8cc(-c9ccc%10c(c9)c9cc%11ccccc%11c(-c%11nc(-c%12ccccc%12)nc(-c%12ccc(-c%13ccccc%13)cc%12)n%11)c9n%10-c9ccc%10c(c9)c9ccccc9n%10-c9ccc(-c%10ccccc%10)cc9)ccc8n(-c8ccccc8)c7c6)c45)n3)cc2)cc1,"5-[9-(4-phenylphenyl)carbazol-3-yl]-2-[9-phenyl-7-[6-[4-phenyl-6-(4-phenylphenyl)-1,3,5-triazin-2-yl]benzo[b]carbazol-5-yl]carbazol-3-yl]-6-[4-phenyl-6-(4-phenylphenyl)-1,3,5-triazin-2-yl]benzo[b]carbazole"
C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3C[C@H]6[C@@H]5O4)CC(=O)O[C@H]3C(C[C@H]4O[C@@H](CC[C@@H]1O2)C[C@@H](C)C4=C)O[C@H]1C[C@H]2O[C@@]4(CC5O[C@H](C[C@H](C)C6O[C@H](CC(=O)CCO)[C@H](O)CC6O)C[C@H](C)C5O4)C[C@H]2O[C@H]1[C@@H]3C,"""(1S,3S,5R,6S,7S,9S,12S,14R,16R,20S,22R,24S,26R,28S,29S,30R,34R,37R,39R,40S,41R,43R,44S)-5-[(2S)-2-[(5R,6R)-3,5-dihydroxy-6-(4-hydroxy-2-oxobutyl)oxan-2-yl]propyl]-7,14,29-trimethyl-8,15-dimethylidenespiro[2,19,23,27,31,42,45,47,48,49-decaoxaundecacyclo[32.9.2.13,40.13,41.16,9.112,16.018,30.020,28.022,26.037,44.039,43]nonatetracontane-24,2-3,3a,5,6,7,7a-hexahydrofuro[3,2-b]pyran]-32-one"""
C/C=C/C[C@@H](C)[C@@H](O)[C@@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H]([C@@H](C)OC/C=C/CNC(CO)(CO)CO)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N1C,"(3R,6S,9S,12R,15S,18S,21S,24S,30S,33R)-24-[(1R)-1-[(E)-4-[[1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl]amino]but-2-enoxy]ethyl]-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-1,4,7,10,12,15,19,25,28-nonamethyl-6,9,18-tris(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone"
CC1O[C@@H](COC[C@@H]2C(C)O[C@@H](COC[C@H]3C(O)[C@H](COC[C@H]4C(COC[C@@H]5OC(COC[C@@H]6OC(CO)[C@H](O)[C@@H](OS(=O)(=O)O)C6O)[C@H](O)[C@@H](OS(=O)(=O)O)C5O)OC(O)C(O)[C@@H]4OS(=O)(=O)O)OC(CO)[C@@H]3O)C(O)[C@H]2OS(=O)(=O)O)C(O)[C@@H](OS(=O)(=O)O)[C@@H]1O,"[(3S,4S,6S)-2-[[(2S,4R,5S)-3,5-dihydroxy-6-(hydroxymethyl)-4-sulfooxyoxan-2-yl]methoxymethyl]-6-[[(3S,4R)-3-[[(2S,4R,5R)-4-[[(2S,4S,5R)-5-[[(2S,4S,5R)-3,5-dihydroxy-6-methyl-4-sulfooxyoxan-2-yl]methoxymethyl]-3-hydroxy-6-methyl-4-sulfooxyoxan-2-yl]methoxymethyl]-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]methoxymethyl]-5,6-dihydroxy-4-sulfooxyoxan-2-yl]methoxymethyl]-3,5-dihydroxyoxan-4-yl] hydrogen sulfate"
CC(=O)NC1C(O)[C@H](O[C@@H]2OC3CC(O)(O)[C@@H]3[C@H](O)C2O)[C@H](CO)O[C@H]1OCCC1[C@@H](OCC2O[C@@H](O[C@@H]3C(CO)O[C@@H](O[C@@H]4C(CO)O[C@@H](C)C(NC(C)=O)[C@H]4O)C(NC(C)=O)[C@H]3O)C(O)[C@@H](O[C@H]3OC(CO)[C@@H](O)C(O)C3O)[C@@H]2O)OC(CO)[C@@H](O)[C@@H]1O,"N-[(2S,4R,5S)-5-[(2S,4R,5S)-3-acetamido-5-[(2S,4S,5R)-6-[[(2S,4R,5S)-3-[2-[(2R,5S,6S)-3-acetamido-4-hydroxy-6-(hydroxymethyl)-5-[[(3S,5S,6R)-4,5,7,7-tetrahydroxy-2-oxabicyclo[4.2.0]octan-3-yl]oxy]oxan-2-yl]oxyethyl]-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-3,5-dihydroxy-4-[(2R,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-4-hydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-hydroxy-6-(hydroxymethyl)-2-methyloxan-3-yl]acetamide"
