input,target
CCC(=O)CNN,1-hydrazinylbutan-2-one
CCS(C)(C)F,ethyl-fluoro-dimethyl-λ4-sulfane
C[SiH2]CCN,2-methylsilylethanamine
CNC1CCSSC1,N-methyldithian-4-amine
NCNc1nncs1,"""N-(1,3,4-thiadiazol-2-yl)methanediamine"""
CCCC1=CC1N,2-propylcycloprop-2-en-1-amine
NCC1CN=NN1,"4,5-dihydro-1H-triazol-5-ylmethanamine"
CN=C1CCC1C,"N,2-dimethylcyclobutan-1-imine"
CN=C(C)CSC,N-methyl-1-methylsulfanylpropan-2-imine
SNCCCCCCNS,N-[6-(sulfanylamino)hexyl]thiohydroxylamine
NC1(O)CNC1,3-aminoazetidin-3-ol
ClC1=CCNO1,"5-chloro-2,3-dihydro-1,2-oxazole"
C[B]C1OC1P,methyl-(3-phosphanyloxiran-2-yl)boron
CCSc1cscn1,"4-ethylsulfanyl-1,3-thiazole"
CCC=CNC=NC,"""N-but-1-enyl-N-methylmethanimidamide"""
COCC=CN=CN,"""N-(3-methoxyprop-1-enyl)methanimidamide"""
CC=C(C)CCF,5-fluoro-3-methylpent-2-ene
CCN(N)C=NC,"""N-amino-N-ethyl-N-methylmethanimidamide"""
C=NC(=S)NC,1-methyl-3-methylidenethiourea
CC=CC1=CC1,1-prop-1-enylcyclopropene
COCCN(C)CN,"""N-(2-methoxyethyl)-N-methylmethanediamine"""
CCCC(C)=CF,1-fluoro-2-methylpent-1-ene
CCC1C[B]C1,3-ethyl-1λ2-boretane
CC=C(C)CNN,2-methylbut-2-enylhydrazine
CSCC1CCSS1,3-(methylsulfanylmethyl)dithiolane
COC1=CNCN1,"4-methoxy-2,3-dihydro-1H-imidazole"
CSCCCC(C)F,4-fluoro-1-methylsulfanylpentane
CNCP(C)CNC,N-methyl-1-[methyl(methylaminomethyl)phosphanyl]methanamine
C=C1CNCC1F,3-fluoro-4-methylidenepyrrolidine
COC=CN(C)N,1-(2-methoxyethenyl)-1-methylhydrazine
O=C1OCC1CS,3-(sulfanylmethyl)oxetan-2-one
CCC(=O)P=O,1-phosphorosopropan-1-one
CCCNC1OC1C,3-methyl-N-propyloxiran-2-amine
CC1CC[B]N1,"5-methyl-1,2λ2-azaborolidine"
C#Cc1cocn1,"4-ethynyl-1,3-oxazole"
CC=C(Cl)CN,2-chlorobut-2-en-1-amine
C=CSCCCCCO,5-ethenylsulfanylpentan-1-ol
C[SiH]1OO1,3-methyldioxasilirane
CCCO[SiH2],propoxy-λ3-silane
O=NC[SiH3],nitrosomethylsilane
CCSOCC(C)C,1-ethylsulfanyloxy-2-methylpropane
CC/C=C\\N=O,(Z)-1-nitrosobut-1-ene
COC(O)CCBr,3-bromo-1-methoxypropan-1-ol
COC1=NCSC1,"4-methoxy-2,5-dihydro-1,3-thiazole"
CSOCC(O)CS,1-methylsulfanyloxy-3-sulfanylpropan-2-ol
CC1CC1[B]F,fluoro-(2-methylcyclopropyl)boron
CC(CCl)OCl,1-chloropropan-2-yl hypochlorite
CO[SiH2]ON,O-methoxysilylhydroxylamine
O=C(BNP)CO,2-hydroxy-1-(phosphanylamino)boranylethanone
CCSCC1CCC1,ethylsulfanylmethylcyclobutane
CC=C=CSCCC,"1-propylsulfanylbuta-1,2-diene"
CC=NSC=NCC,(ethylideneamino) N-ethylmethanimidothioate
SSC1CCOCC1,4-(disulfanyl)oxane
CC1(S)CNC1,3-methylazetidine-3-thiol
SOC1CCOCC1,4-sulfanyloxyoxane
CC(C)NCCNP,"""N-phosphanyl-N-propan-2-ylethane-1,2-diamine"""
COCOC(C)SC,1-(methoxymethoxy)-1-methylsulfanylethane
c1cn2ccn12,"1,4-diazabicyclo[2.2.0]hexa-2,5-diene"
C1C[SiH]C1,1λ3-siletane
NCCCC=CC=O,6-aminohex-2-enal
CCC1CN1CCl,1-(chloromethyl)-2-ethylaziridine
N=CO[SiH3],silyl methanimidate
CC1CSCCN1O,4-hydroxy-3-methylthiomorpholine
CCC(C)C=CF,1-fluoro-3-methylpent-1-ene
BrC1=CNCN1,"4-bromo-2,3-dihydro-1H-imidazole"
O=S(O)CC=S,2-sulfanylideneethanesulfinic acid
CC(O)C(C)P,3-phosphanylbutan-2-ol
CC1=NNNN1N,"5-methyl-2,3-dihydrotetrazol-1-amine"
CSC(CCP)SC,"3,3-bis(methylsulfanyl)propylphosphane"
C=C1CNCCS1,2-methylidenethiomorpholine
CSC1CCC1SC,"1,2-bis(methylsulfanyl)cyclobutane"
CC#CCN=C=O,1-isocyanatobut-2-yne
CC=CC1C=N1,2-prop-1-enyl-2H-azirine
CC=NC(C)Cl,N-(1-chloroethyl)ethanimine
C=CCNC(N)N,"N""-prop-2-enylmethanetriamine"
CNC1COC1CF,2-(fluoromethyl)-N-methyloxetan-3-amine
[B]SCCCCCC,hexylsulfanylboron
O=C(CO)CCS,1-hydroxy-4-sulfanylbutan-2-one
CCCCNCOCCC,N-(propoxymethyl)butan-1-amine
CNC(CN)COC,"3-methoxy-2-N-methylpropane-1,2-diamine"
C=CC=NCC=O,2-(prop-2-enylideneamino)acetaldehyde
CCC=CC(C)F,2-fluorohex-3-ene
CSNC(=O)CS,N-methylsulfanyl-2-sulfanylacetamide
CSSc1ncco1,"2-(methyldisulfanyl)-1,3-oxazole"
CC(F)CNCCN,"""N-(2-fluoropropyl)ethane-1,2-diamine"""
COC[SiH2]C,methoxymethyl(methyl)silane
CC(Cl)=CCP,3-chlorobut-2-enylphosphane
CC=CC(C)NN,pent-3-en-2-ylhydrazine
CCSOC1CNC1,3-ethylsulfanyloxyazetidine
CC=CCCCCNC,N-methylhept-5-en-1-amine
C=CC=C=CSC,"1-methylsulfanylpenta-1,2,4-triene"
N#CB(O)C#N,dicyanoborinic acid
OCC(=S)CNP,1-hydroxy-3-(phosphanylamino)propane-2-thione
N#CO[SiH3],silyl cyanate
SNCC1CCNC1,N-(pyrrolidin-3-ylmethyl)thiohydroxylamine
C=NCC1CC1C,N-[(2-methylcyclopropyl)methyl]methanimine
CC=CC=NN=N,N-diazenylbut-2-en-1-imine
CC(CN)=NCO,(1-aminopropan-2-ylideneamino)methanol
NC(CBr)CCO,3-amino-4-bromobutan-1-ol
OCCCCCCNSS,6-(disulfanylamino)hexan-1-ol
CCN=CC=CCl,3-chloro-N-ethylprop-2-en-1-imine
COC(=O)OCS,methyl sulfanylmethyl carbonate
FCCO[SiH3],2-fluoroethoxysilane
CSc1ocnc1C,"4-methyl-5-methylsulfanyl-1,3-oxazole"
CCCNNNNNCC,1-[2-[2-(ethylamino)hydrazinyl]hydrazinyl]propane
OCC(F)(I)I,"2-fluoro-2,2-diiodoethanol"
O=C(I)C#CI,3-iodoprop-2-ynoyl iodide
CCNOCNCSCC,N-[(ethylsulfanylmethylamino)methoxy]ethanamine
N=COCCNC=O,2-formamidoethyl methanimidate
FC1S2=S1C2,"2-fluoro-1λ4,3λ4-dithiabicyclo[1.1.0]but-1(3)-ene"
CC(C)P=C=S,propan-2-ylphosphanylidenemethanethione
C=C=C(I)CC,"3-iodopenta-1,2-diene"
C/C=N/CNCC,N-[[(E)-ethylideneamino]methyl]ethanamine
COC(=O)CSN,methyl 2-aminosulfanylacetate
