input,target
CN1CCNC1O,1-methylimidazolidin-2-ol
NC1CCONC1,oxazinan-4-amine
O=C(NP)OS,sulfanyl N-phosphanylcarbamate
CCS/C=C\\N,(Z)-2-ethylsulfanylethenamine
NNCCN(N)N,"N,N-diamino-2-hydrazinylethanamine"
CCN/C=C\\S,(Z)-2-(ethylamino)ethenethiol
P=C1CCCC1,cyclopentylidenephosphane
IC1N=CNN1,"3-iodo-2,3-dihydro-1H-1,2,4-triazole"
NCCCCCOCl,5-aminopentyl hypochlorite
N=C/C=C\\I,(Z)-3-iodoprop-2-en-1-imine
O=CNCCNCl,N-[2-(chloroamino)ethyl]formamide
NCCCCCCOP,6-phosphanyloxyhexan-1-amine
CSC(=O)NI,S-methyl N-iodocarbamothioate
CNCCNCC=O,2-[2-(methylamino)ethylamino]acetaldehyde
C#COOOOOO,hydroperoxyperoxyperoxyethyne
CCSSSSSSS,heptasulfanylethane
COOC(O)CO,"1-methylperoxyethane-1,2-diol"
CC(CNN)OO,2-hydroperoxypropylhydrazine
C=CCCCOCl,pent-4-enyl hypochlorite
ClC1COCO1,"4-chloro-1,3-dioxolane"
INSC1CCC1,(iodoamino)sulfanylcyclobutane
CC(I)CCCN,4-iodopentan-1-amine
CCNCOCCON,O-[2-(ethylaminomethoxy)ethyl]hydroxylamine
C=CCOPOCC,ethoxy(prop-2-enoxy)phosphane
Cc1cscc1P,(4-methylthiophen-3-yl)phosphane
CN=CC(C)S,1-methyliminopropane-2-thiol
CP=[IH2]F,(fluoro-λ3-iodanylidene)-methylphosphane
CPOCC1CO1,methyl(oxiran-2-ylmethoxy)phosphane
CC(CO)CSI,(3-hydroxy-2-methylpropyl) thiohypoiodite
C=I(=C)Cl,chloro(dimethylidene)-λ5-iodane
CCCCOOCNO,N-(butylperoxymethyl)hydroxylamine
CCOCC(C)P,1-ethoxypropan-2-ylphosphane
CC#CCOCCS,2-but-2-ynoxyethanethiol
CCC(CC)NC,methanidyl(pentan-3-yl)azanium
CN(CI)CCO,2-[iodomethyl(methyl)amino]ethanol
OON=PPCCl,chloromethyl(hydroperoxyiminophosphanyl)phosphane
CCCPPOCSO,hydroxysulfanylmethoxy(propylphosphanyl)phosphane
PCCC1CCC1,2-cyclobutylethylphosphane
CN(Cl)OCO,[chloro(methyl)amino]oxymethanol
NCC(I)N=O,2-iodo-2-nitrosoethanamine
CCOC1CN1C,2-ethoxy-1-methylaziridine
IC1C[B]C1,3-iodo-1λ2-boretane
CP(C)NCCS,2-(dimethylphosphanylamino)ethanethiol
CC(C)CCNI,N-iodo-3-methylbutan-1-amine
