input,target
COC[C@H]1O[C@@H]2O[C@H]3[C@@H]4OC[C@H]3C[C@H](O[C@H]3[C@H](OC)[C@@H](OC)[C@H](O[C@@H]3COC)O[C@H]3[C@H](OC)[C@@H](OC)[C@H](O[C@@H]3COC)O[C@H]3[C@H](OC)[C@@H](OC)[C@H](O[C@@H]3COC)O[C@H]3[C@H](OC)[C@@H](OC)[C@H](O[C@@H]3COC)O[C@H]3[C@H](OC)[C@@H](OC)[C@H](O[C@@H]3COC)O[C@H]1[C@H](OC)[C@H]2OC)[C@@H]4OC,"(1S,3R,4S,7R,9S,11R,12R,14R,16R,17R,19R,21R,22R,24R,26R,27R,29R,31R,32R,34R,36R,37R,39R,40S,41R,42S,43R,44S,45R,46S,47R,48S,49R,50S,51S)-39,40,41,42,43,44,45,46,47,48,49,50,51-tridecamethoxy-12,17,22,27,32,37-hexakis(methoxymethyl)-2,5,10,13,15,18,20,23,25,28,30,33,35,38-tetradecaoxanonacyclo[34.2.2.211,14.216,19.221,24.226,29.231,34.14,9.03,7]henpentacontane"
CCCCCCCCCCCCCO[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O)[C@H]2O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H]1O,"(2R,3R,4S,5S,6R)-2-[[(2R,3R,4S,5R,6S)-6-[(2R,3R,4S,5R,6R)-2-[[(2R,3R,4S,5R,6R)-4-[(2S,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-6-tridecoxyoxan-2-yl]methoxy]-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-3,5-dihydroxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol"
C[C@H]1[C@H](O)[C@@H]2O[C@]3(C[C@H](O)CO3)[C@@H](C)[C@H](C)[C@H]2O[C@H]2C[C@H]3O[C@H]4C[C@H]5O[C@H]6C/C=C\\C[C@H]7O[C@H]8C=C[C@H]9O[C@@H]%10[C@@H](C[C@@H]9O[C@@H]8C=C[C@@H]7O[C@@H]6C[C@@H](O)[C@]5(C)O[C@@H]4C[C@H](C)C[C@@H]3O[C@@H]21)O[C@H]1CC=C[C@H](/C=C/[C@H]2COC(c3ccc4ccccc4c3)O2)O[C@@H]1[C@H]%10O,"""(1R,3S,3S,6R,8S,10R,12S,16R,18R,19R,20S,22R,25S,27R,29Z,32S,34R,36S,38R,40S,42R,43S,44S,45R,47S,48S,49S,50R,52S,54R,56R,58S,59R)-43,44,49,54,58-pentamethyl-16-[(E)-2-[(4S)-2-naphthalen-2-yl-1,3-dioxolan-4-yl]ethenyl]spiro[2,7,11,17,21,26,33,37,41,46,51,57-dodecaoxadodecacyclo[30.28.0.03,27.06,25.08,22.010,20.012,18.034,58.036,56.038,52.040,50.042,47]hexaconta-4,14,23,29-tetraene-45,5-oxolane]-3,19,48,59-tetrol"""
O=C(OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)c1ccc(O)cc1,"[(1S,3R,5R,6S,8R,10R,11S,13R,15R,16S,18R,20R,21S,23R,25R,26S,28R,30R,31S,33R,35R,36R,37R,38R,39R,40R,41R,42R,43R,44R,45R,46R,47R,48R,49R)-36,37,38,39,40,41,42,43,44,45,46,47,48,49-tetradecahydroxy-5,15,20,25,30,35-hexakis(hydroxymethyl)-2,4,7,9,12,14,17,19,22,24,27,29,32,34-tetradecaoxaoctacyclo[31.2.2.23,6.28,11.213,16.218,21.223,26.228,31]nonatetracontan-10-yl]methyl 4-hydroxybenzoate"
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC(=O)[C@@]32C)O[C@]1(O)CC[C@@H](C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,"(1R,2S,4S,6R,7S,8R,9S,12S,13S,16S,18S)-16-[(2R,3R,4R,5R,6R)-3,4-dihydroxy-5-[(2S,3R,4S,5R,6R)-5-hydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-hydroxy-7,9,13-trimethyl-6-[(3R)-3-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybutyl]-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosan-10-one"
CO[C@H]1[C@H](O)CO[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O[C@H]4[C@H](O[C@H]5CC[C@@]6(C)C(CC=C7[C@@H]6CC[C@]68C(=O)O[C@@](C)(CC(=O)CC(C)C)[C@H]6CC[C@@]78C)C5(C)C)OC[C@@H](OS(=O)(=O)O)[C@@H]4O)O[C@@H]3C)O[C@H](COS(=O)(=O)O)[C@H]2O)[C@@H]1O,"[(2R,3R,4S,5R,6S)-4-[(2S,3R,4S,5R)-3,5-dihydroxy-4-methoxyoxan-2-yl]oxy-3,5-dihydroxy-6-[(2R,3S,4S,5R,6S)-4-hydroxy-6-[(2S,3R,4R,5R)-4-hydroxy-2-[[(2S,5S,6S,9S,12R,13R,16S)-2,6,13,17,17-pentamethyl-6-(4-methyl-2-oxopentyl)-8-oxo-7-oxapentacyclo[10.8.0.02,9.05,9.013,18]icos-1(20)-en-16-yl]oxy]-5-sulfooxyoxan-3-yl]oxy-2-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-3-yl]oxyoxan-2-yl]methyl hydrogen sulfate"
COc1ccc(/C=C\\C(=O)O[C@H]2[C@H](C)O[C@@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)CC[C@H](O[C@@H]7O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7O)[C@@](C)(C=O)[C@@H]6CC[C@@]5(C)[C@]3(C)C[C@H]4O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H]2OC(C)=O)cc1,"(2S,3S,4S,5R,6R)-6-[[(3S,4S,4aR,6aR,6bS,8R,8aR,12aS,14aR,14bR)-8a-[(2S,3R,4R,5S,6S)-4-acetyloxy-5-[(Z)-3-(4-methoxyphenyl)prop-2-enoyl]oxy-6-methyl-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxycarbonyl-4-formyl-8-hydroxy-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4-dihydroxy-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxane-2-carboxylic acid"
CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3NC(C)=O)[C@H](O[C@]3(C(=O)O)C[C@H](O)C(NC(C)=O)C([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)/C=C/C(=O)Nc1ccc(N2CCOCC2)nc1N1CCOCC1,"(2S,4S)-5-acetamido-2-[(2S,3R,4R,5S,6R)-5-[(2S,3R,4R,5R,6R)-3-acetamido-5-hydroxy-6-(hydroxymethyl)-4-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-[(2R,3S,4R,5R,6R)-6-[(E,2S,3R)-6-[(2,6-dimorpholin-4-ylpyridin-3-yl)amino]-3-hydroxy-2-(octadecanoylamino)-6-oxohex-4-enoxy]-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-3-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4-hydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid"
CC(=O)N[C@H]1[C@H](O[C@H]2[C@@H](O)O[C@H](C(N)=O)[C@@](C)(O)[C@@H]2OC(N)=O)O[C@H](CO[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@@H]3O[C@H](C(=O)NC4=C(O)CCC4=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(C)=O)[C@H](OC(C)=O)[C@H]2NC(C)=O)[C@@H]1OC(C)=O,"[(2R,3R,4S,5R,6R)-6-[[(2R,3S,4R,5R,6S)-5-acetamido-3-[(2S,3R,4R,5R,6R)-3-acetamido-4-acetyloxy-6-methyl-5-[(2R,3R,4S,5R,6S)-3,4,5-triacetyloxy-6-[(2-hydroxy-5-oxocyclopenten-1-yl)carbamoyl]oxan-2-yl]oxyoxan-2-yl]oxy-4-acetyloxy-6-[(2S,3R,4R,5S,6S)-6-carbamoyl-4-carbamoyloxy-2,5-dihydroxy-5-methyloxan-3-yl]oxyoxan-2-yl]methoxy]-3,4,5-triacetyloxyoxan-2-yl]methyl acetate"
CN[C@H]1C(O)[C@H](O[C@@H]2OC(CO)[C@H](O)C(O)[C@@H]2O)C(CO)O[C@H]1O[C@H]1C(O)[C@@H](O)C(CO)O[C@H]1OC1[C@H](O)C(CO[C@@H](OC(CO)[C@H](C)O)[C@@H](CO)O[C@@H]2O[C@@H](CO)[C@@H](O[C@@H]3OC(CO)[C@H](O)C(O)[C@@H]3O)C(O)C2N)O[C@@H](O[C@@H]2C(CO)O[C@@H](O[C@@H]3C(CO)O[C@@H](C)[C@@H](N)C3O)[C@@H](N)C2O)[C@@H]1O,"(2S,3S,5R)-2-[(2S,3S,6S)-5-amino-6-[(1S,2R)-1-[[(3R,5R,6S)-6-[(3S,5S,6S)-5-amino-6-[(3S,5S,6S)-5-amino-4-hydroxy-2-(hydroxymethyl)-6-methyloxan-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-4-[(2S,3S,5R)-4,5-dihydroxy-3-[(2S,3S,5S)-4-hydroxy-6-(hydroxymethyl)-3-(methylamino)-5-[(2S,3S,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,5-dihydroxyoxan-2-yl]methoxy]-1-[(3S)-1,3-dihydroxybutan-2-yl]oxy-3-hydroxypropan-2-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
CO[C@H]1C(n2ccc(Nc3nc(NCc4nc5ccccc5s4)c4ncn([C@@H]5CCC(c6ccc7sc(CNc8nc(Nc9ccn(C%10O[C@H](CO)[C@@H](O)[C@H]%10C)c(=O)n9)nc9c8ncn9[C@@H]8CCC(c9ccc%10sc(CNc%11nc(Nc%12ccn(C%13O[C@H](CO)[C@@H](O)[C@H]%13F)c(=O)n%12)nc%12c%11ncn%12[C@@H]%11CCCCC%11=O)nc%10c9)CC8=O)nc7c6)CC5=O)c4n3)nc2=O)O[C@H](CO)[C@H]1O,"4-[[6-[[5-[(4R)-4-[6-(1,3-benzothiazol-2-ylmethylamino)-2-[[1-[(3R,4R,5R)-4-hydroxy-5-(hydroxymethyl)-3-methoxyoxolan-2-yl]-2-oxopyrimidin-4-yl]amino]purin-9-yl]-3-oxocyclohexyl]-1,3-benzothiazol-2-yl]methylamino]-9-[(1R)-4-[2-[[[2-[[1-[(3R,4R,5R)-3-fluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-oxopyrimidin-4-yl]amino]-9-[(1R)-2-oxocyclohexyl]purin-6-yl]amino]methyl]-1,3-benzothiazol-5-yl]-2-oxocyclohexyl]purin-2-yl]amino]-1-[(3R,4S,5R)-4-hydroxy-5-(hydroxymethyl)-3-methyloxolan-2-yl]pyrimidin-2-one"
CCCC[C@H]1C(=O)N(C)[C@@H](CCCC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(N)=O)CCCNCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N(C)[C@@H](C)C(=O)NC(CC=O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](CC(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1C,"(3S,6S,9S,18S,21S,29S,32S,35S,38S,41S,47S,50S,52R)-N-(2-amino-2-oxoethyl)-35,38-dibutyl-52-hydroxy-21-[(4-hydroxyphenyl)methyl]-6-(1H-imidazol-5-ylmethyl)-41,47-bis(1H-indol-3-ylmethyl)-18,19,36,39-tetramethyl-3,32-bis(2-methylpropyl)-2,5,8,14,17,20,23,31,34,37,40,43,46,49-tetradecaoxo-15-(2-oxoethyl)-1,4,7,13,16,19,22,25,30,33,36,39,42,45,48-pentadecazatricyclo[48.3.0.09,13]tripentacontane-29-carboxamide"
CCCC[C@H]1C(=O)N(C)[C@@H](CCCC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CN)C(=O)N[C@@H](CC(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCN)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1C,"2-[(3S,6S,9S,15S,18S,21S,27S,30S,33S,36S,39S,42S,45S,48S,50R)-42-(2-aminoethyl)-6-(aminomethyl)-33,36-dibutyl-50-hydroxy-21-[(4-hydroxyphenyl)methyl]-39,45-bis(1H-indol-3-ylmethyl)-18,19,27,34,37-pentamethyl-3,30-bis(2-methylpropyl)-2,5,8,14,17,20,23,26,29,32,35,38,41,44,47-pentadecaoxo-1,4,7,13,16,19,22,25,28,31,34,37,40,43,46-pentadecazatricyclo[46.3.0.09,13]henpentacontan-15-yl]acetamide"
CCCC[C@H]1C(=O)N(C)[C@@H](CCCC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(N)=O)CCCNCC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)NC(CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1C,"(3S,6S,9S,18S,21S,29S,32S,35S,38S,41S,44S,47S,50S)-N-(2-amino-2-oxoethyl)-21-benzyl-35,38-dibutyl-41,47-bis(1H-indol-3-ylmethyl)-18,19,36,39-tetramethyl-3,6,15,32,44-pentakis(2-methylpropyl)-2,5,8,14,17,20,23,31,34,37,40,43,46,49-tetradecaoxo-1,4,7,13,16,19,22,25,30,33,36,39,42,45,48-pentadecazatricyclo[48.3.0.09,13]tripentacontane-29-carboxamide"
COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCSSCCC(=O)NCc1ccc(C[C@@H](N)C(=O)N[C@H]3CSSC[C@@H](C(=O)N[C@H](C(=O)O)[C@@H](C)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@@H](Cc4c[nH]c5ccccc45)NC(=O)[C@H](Cc4ccc(O)cc4)NC3=O)cc1)[C@](C)(O)C[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\\C)C2,"(2S,3R)-2-[[(4R,7S,13R,16S,19R)-19-[[(2R)-2-amino-3-[4-[[3-[[3-[[(2S)-1-[[(3E,5E,7R,8S,12S,13S,15R,16S)-21-chloro-8,15-dihydroxy-7,22-dimethoxy-3,13,15,19-tetramethyl-10,18-dioxo-11-oxa-9,19-diazatricyclo[18.3.1.18,12]pentacosa-1(24),3,5,20,22-pentaen-16-yl]oxy]-1-oxopropan-2-yl]-methylamino]-3-oxopropyl]disulfanyl]propanoylamino]methyl]phenyl]propanoyl]amino]-7-[(1R)-1-hydroxyethyl]-16-[(4-hydroxyphenyl)methyl]-13-(1H-indol-3-ylmethyl)-6,9,12,15,18-pentaoxo-1,2-dithia-5,8,11,14,17-pentazacycloicosane-4-carbonyl]amino]-3-hydroxybutanoic acid"
CCCC[C@H]1C(=O)N(C)[C@@H](CCCC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CN)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1C,"3-[(3S,6S,9S,15S,18S,21S,27R,30S,33S,36S,39S,42S,45S,48S)-6-(aminomethyl)-27-[(2-amino-2-oxoethyl)carbamoyl]-33,36-dibutyl-42-(hydroxymethyl)-21-[(4-hydroxyphenyl)methyl]-39,45-bis(1H-indol-3-ylmethyl)-18,19,34,37-tetramethyl-3,30-bis(2-methylpropyl)-2,5,8,14,17,20,23,29,32,35,38,41,44,47-tetradecaoxo-25-thia-1,4,7,13,16,19,22,28,31,34,37,40,43,46-tetradecazatricyclo[46.3.0.09,13]henpentacontan-15-yl]propanoic acid"
CCCC[C@H]1C(=O)N(C)[C@@H](CCCC)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC(N)=O)CSCC(=O)N[C@H]2Cc3ccc(O)cc3N(C2=O)[C@@H](C)C(=O)N[C@H]2CC(=O)NCCC[C@H](NC(=O)[C@H](CCc3cnc[nH]3)NC(=O)[C@@H]3CCCN3C2=O)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1C,"(1S,5R,7S,10S,13S,16S,19S,22S,25S,28R,34S,43S,46S,52S,55S)-N-(2-amino-2-oxoethyl)-19,22-dibutyl-5,39-dihydroxy-13-(hydroxymethyl)-55-[2-(1H-imidazol-5-yl)ethyl]-10,16-bis(1H-indol-3-ylmethyl)-18,21,25,43-tetramethyl-2,8,11,14,17,20,23,26,32,44,47,53,56,62,64-pentadecaoxo-30-thia-3,9,12,15,18,21,24,27,33,42,45,48,54,57,61-pentadecazahexacyclo[44.11.6.134,42.03,7.036,41.048,52]tetrahexaconta-36(41),37,39-triene-28-carboxamide"
CCCC[C@H]1C(=O)N(C)[C@@H](CCCC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CN)C(=O)N[C@@H](CC(C)C)C(=O)N(C)CC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCN)C(=O)N[C@@H](Cc2cn(CC(=O)O)c3ccccc23)C(=O)N1C,"2-[3-[[(3S,6S,9S,15R,18S,21S,24S,27S,30S,33S,39S,42S,45S)-30-(2-aminoethyl)-42-(aminomethyl)-3-(2-amino-2-oxoethyl)-15-[(2-amino-2-oxoethyl)carbamoyl]-21,24-dibutyl-9-[(4-hydroxyphenyl)methyl]-33-(1H-indol-3-ylmethyl)-6,7,22,25,37-pentamethyl-18,39-bis(2-methylpropyl)-2,5,8,11,17,20,23,26,29,32,35,38,41,44-tetradecaoxo-13-thia-1,4,7,10,16,19,22,25,28,31,34,37,40,43-tetradecazabicyclo[43.3.0]octatetracontan-27-yl]methyl]indol-1-yl]acetic acid"
CCCC[C@H]1C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2csc3ccccc23)C(=O)N1C,"(3S,6S,9S,15S,18S,21S,30S,33S,36S,39S,42S,45S,48S,50R)-N,15-bis(2-amino-2-oxoethyl)-39-(1-benzothiophen-3-ylmethyl)-36-butyl-30-(3-carbamimidamidopropyl)-50-hydroxy-6,42-bis(hydroxymethyl)-21-[(4-hydroxyphenyl)methyl]-45-(1H-indol-3-ylmethyl)-18,19,33,34,37-pentamethyl-3-(2-methylpropyl)-2,5,8,14,17,20,23,29,32,35,38,41,44,47-tetradecaoxo-25-thia-1,4,7,13,16,19,22,28,31,34,37,40,43,46-tetradecazatricyclo[46.3.0.09,13]henpentacontane-27-carboxamide"
CCCC[C@H]1C(=O)N(C)[C@@H](CCCC)C(=O)N[C@@H](CO)C(=O)NC(C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2csc3ccccc23)C(=O)N1C,"(3S,6S,9S,15S,18S,21S,30S,33S,36S,39S,42S,45S,48S,50R)-N,6,15-tris(2-amino-2-oxoethyl)-39-(1-benzothiophen-3-ylmethyl)-33,36-dibutyl-50-hydroxy-30,42-bis(hydroxymethyl)-21-[(4-hydroxyphenyl)methyl]-45-(1H-indol-3-ylmethyl)-18,19,34,37-tetramethyl-3-(2-methylpropyl)-2,5,8,14,17,20,23,29,32,35,38,41,44,47-tetradecaoxo-25-thia-1,4,7,13,16,19,22,28,31,34,37,40,43,46-tetradecazatricyclo[46.3.0.09,13]henpentacontane-27-carboxamide"
CCCC[C@H]1C(=O)N(C)[C@@H](CCCC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCO)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1C,"(3S,6S,9S,15S,18S,21S,30S,33S,36S,39S,42S,45S,48S)-N,15-bis(2-amino-2-oxoethyl)-33,36-dibutyl-30-(3-carbamimidamidopropyl)-6-(2-hydroxyethyl)-42-(hydroxymethyl)-21-[(4-hydroxyphenyl)methyl]-39,45-bis(1H-indol-3-ylmethyl)-18,19,34,37-tetramethyl-3-(2-methylpropyl)-2,5,8,14,17,20,23,29,32,35,38,41,44,47-tetradecaoxo-25-thia-1,4,7,13,16,19,22,28,31,34,37,40,43,46-tetradecazatricyclo[46.3.0.09,13]henpentacontane-27-carboxamide"
CCCC[C@H]1C(=O)N(C)[C@@H](CCCC)C(=O)N[C@@H](CC(C)C)C(=O)NC(C(=O)NCC(N)=O)CSCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N1C,"(3S,6S,9S,15S,18S,21S,30S,33S,36S,39S,42S,45S,48S)-N,6,15-tris(2-amino-2-oxoethyl)-33,36-dibutyl-42-(hydroxymethyl)-21-[(4-hydroxyphenyl)methyl]-39,45-bis(1H-indol-3-ylmethyl)-18,19,34,37-tetramethyl-3,30-bis(2-methylpropyl)-2,5,8,14,17,20,23,29,32,35,38,41,44,47-tetradecaoxo-25-thia-1,4,7,13,16,19,22,28,31,34,37,40,43,46-tetradecazatricyclo[46.3.0.09,13]henpentacontane-27-carboxamide"
